order_id,customer_id,menu_id,menu_name,category,quantity,unit_price,amount,order_date,order_time,day_of_week
O000596,C0472,M038,ข้าวเหนียวมะม่วง,ของหวาน,1,64.32,64.32,2025-03-08,22:58,Saturday
O000597,C0273,M015,ข้าวคลุกกะปิ,อาหารหลัก,1,48.73,48.73,2025-03-10,19:04,Monday
O000597,C0273,M039,ลูกชุบ,ของหวาน,1,32.24,32.24,2025-03-10,18:20,Monday
O000598,C0474,M037,ทับทิมกรอบ,ของหวาน,1,57.51,57.51,2025-03-10,20:26,Monday
O000598,C0474,M001,ผัดไทย,อาหารหลัก,1,111.94,111.94,2025-03-10,20:47,Monday
O000599,C0398,M024,น้ำมะนาว,เครื่องดื่ม,1,18.17,18.17,2025-07-14,12:49,Monday
O000599,C0398,M045,บราวนี่,ของหวาน,1,45.15,45.15,2025-07-14,11:08,Monday
O000599,C0398,M001,ผัดไทย,อาหารหลัก,1,111.94,111.94,2025-07-14,11:48,Monday
O000600,C0352,M015,ข้าวคลุกกะปิ,อาหารหลัก,1,48.73,48.73,2025-07-07,21:14,Monday
O000600,C0352,M043,เค้ก,ของหวาน,1,34.4,34.4,2025-07-07,17:22,Monday
O000601,C0377,M032,น้ำอัดลม,เครื่องดื่ม,2,15.0,30.0,2025-02-21,12:32,Friday
O000601,C0377,M028,ชาร้อน,เครื่องดื่ม,2,15.0,30.0,2025-02-21,13:11,Friday
O000602,C0457,M018,ผัดซีอิ๊ว,อาหารหลัก,1,22.11,22.11,2025-05-11,18:12,Sunday
O000602,C0457,M045,บราวนี่,ของหวาน,1,45.15,45.15,2025-05-11,17:26,Sunday
O000603,C0375,M026,สไปรท์,เครื่องดื่ม,2,28.14,56.28,2025-02-04,18:47,Tuesday
O000603,C0375,M042,ไอติม,ของหวาน,1,37.48,37.48,2025-02-04,18:04,Tuesday
O000603,C0375,M045,บราวนี่,ของหวาน,1,45.15,45.15,2025-02-04,20:55,Tuesday
O000604,C0485,M012,แกงมัสมั่นเนื้อ,อาหารหลัก,1,77.59,77.59,2025-07-08,22:56,Tuesday
O000604,C0485,M043,เค้ก,ของหวาน,1,34.4,34.4,2025-07-08,22:25,Tuesday
O000605,C0445,M036,ขนมครก,ของหวาน,2,30.04,60.08,2025-02-11,09:25,Tuesday
O000605,C0445,M017,หอยทอด,อาหารหลัก,1,92.38,92.38,2025-02-11,07:28,Tuesday
O000606,C0280,M022,กาแฟเย็น,เครื่องดื่ม,1,25.47,25.47,2025-05-28,18:33,Wednesday
O000606,C0280,M027,น้ำเปล่า,เครื่องดื่ม,2,15.0,30.0,2025-05-28,17:35,Wednesday
O000606,C0280,M006,ลาบหมู,อาหารหลัก,2,78.26,156.52,2025-05-28,21:48,Wednesday
O000607,C0369,M011,ปลากะพงนึ่งมะนาว,อาหารหลัก,1,113.87,113.87,2025-07-12,22:28,Saturday
O000607,C0369,M034,น้ำแดง,เครื่องดื่ม,2,16.74,33.48,2025-07-12,22:49,Saturday
O000607,C0369,M030,น้ำผลไม้รวม,เครื่องดื่ม,1,16.95,16.95,2025-07-12,22:10,Saturday
O000607,C0369,M006,ลาบหมู,อาหารหลัก,2,78.26,156.52,2025-07-12,22:39,Saturday
O000608,C0154,M001,ผัดไทย,อาหารหลัก,1,111.94,111.94,2025-02-14,17:53,Friday
O000608,C0154,M005,ส้มตำ,อาหารหลัก,2,34.2,68.4,2025-02-14,14:46,Friday
O000609,C0313,M026,สไปรท์,เครื่องดื่ม,1,28.14,28.14,2025-06-09,14:26,Monday
O000610,C0272,M034,น้ำแดง,เครื่องดื่ม,1,16.74,16.74,2025-04-24,20:37,Thursday
O000610,C0272,M033,เบียร์,เครื่องดื่ม,1,23.34,23.34,2025-04-24,20:05,Thursday
O000611,C0186,M011,ปลากะพงนึ่งมะนาว,อาหารหลัก,1,113.87,113.87,2025-04-06,07:05,Sunday
O000612,C0371,M023,น้ำส้ม,เครื่องดื่ม,1,37.23,37.23,2025-03-02,11:33,Sunday
O000612,C0371,M001,ผัดไทย,อาหารหลัก,2,111.94,223.88,2025-03-02,12:24,Sunday
O000613,C0366,M008,แกงส้มปลา,อาหารหลัก,1,84.02,84.02,2025-06-21,22:36,Saturday
O000614,C0475,M032,น้ำอัดลม,เครื่องดื่ม,1,15.0,15.0,2025-07-19,21:11,Saturday
O000614,C0475,M008,แกงส้มปลา,อาหารหลัก,1,84.02,84.02,2025-07-19,22:19,Saturday
O000614,C0475,M046,ผลไม้,ของหวาน,1,34.35,34.35,2025-07-19,23:49,Saturday
O000615,C0306,M006,ลาบหมู,อาหารหลัก,1,78.26,78.26,2025-05-26,14:57,Monday
O000616,C0153,M002,ข้าวผัด,อาหารหลัก,1,83.59,83.59,2025-03-06,09:00,Thursday
O000616,C0153,M013,ยำวุ้นเส้น,อาหารหลัก,2,37.85,75.7,2025-03-06,10:54,Thursday
O000616,C0153,M038,ข้าวเหนียวมะม่วง,ของหวาน,2,64.32,128.64,2025-03-06,07:38,Thursday
O000616,C0153,M042,ไอติม,ของหวาน,2,37.48,74.96,2025-03-06,08:13,Thursday
O000617,C0362,M046,ผลไม้,ของหวาน,2,34.35,68.7,2025-07-01,10:28,Tuesday
O000617,C0362,M022,กาแฟเย็น,เครื่องดื่ม,1,25.47,25.47,2025-07-01,07:15,Tuesday
O000618,C0304,M010,หมี่กรอบ,อาหารหลัก,1,73.6,73.6,2025-06-21,14:11,Saturday
O000619,C0171,M042,ไอติม,ของหวาน,1,37.48,37.48,2025-03-10,11:09,Monday
O000620,C0405,M029,กาแฟร้อน,เครื่องดื่ม,1,22.0,22.0,2025-02-09,16:58,Sunday
O000620,C0405,M010,หมี่กรอบ,อาหารหลัก,1,73.6,73.6,2025-02-09,14:06,Sunday
O000621,C0276,M040,ฟักทอง,ของหวาน,1,31.02,31.02,2025-05-18,13:39,Sunday
O000621,C0276,M045,บราวนี่,ของหวาน,1,45.15,45.15,2025-05-18,14:47,Sunday
O000621,C0276,M015,ข้าวคลุกกะปิ,อาหารหลัก,1,48.73,48.73,2025-05-18,11:05,Sunday
O000621,C0276,M043,เค้ก,ของหวาน,1,34.4,34.4,2025-05-18,13:23,Sunday
O000622,C0092,M043,เค้ก,ของหวาน,2,34.4,68.8,2025-05-09,11:18,Friday
O000622,C0092,M046,ผลไม้,ของหวาน,2,34.35,68.7,2025-05-09,12:07,Friday
O000622,C0092,M041,บัวลอย,ของหวาน,1,32.56,32.56,2025-05-09,13:33,Friday
O000623,C0179,M017,หอยทอด,อาหารหลัก,1,92.38,92.38,2025-05-17,21:03,Saturday
O000623,C0179,M029,กาแฟร้อน,เครื่องดื่ม,1,22.0,22.0,2025-05-17,21:46,Saturday
O000624,C0016,M019,แกงเปอะ,อาหารหลัก,1,106.03,106.03,2025-07-12,20:46,Saturday
O000624,C0016,M006,ลาบหมู,อาหารหลัก,1,78.26,78.26,2025-07-12,20:38,Saturday
O000625,C0480,M044,คุกกี้,ของหวาน,1,22.4,22.4,2025-04-23,08:39,Wednesday
O000626,C0079,M036,ขนมครก,ของหวาน,2,30.04,60.08,2025-06-25,14:51,Wednesday
O000626,C0079,M040,ฟักทอง,ของหวาน,1,31.02,31.02,2025-06-25,12:45,Wednesday
O000627,C0405,M010,หมี่กรอบ,อาหารหลัก,1,73.6,73.6,2025-04-16,14:01,Wednesday
O000627,C0405,M011,ปลากะพงนึ่งมะนาว,อาหารหลัก,2,113.87,227.74,2025-04-16,14:47,Wednesday
O000627,C0405,M002,ข้าวผัด,อาหารหลัก,1,83.59,83.59,2025-04-16,17:26,Wednesday
O000627,C0405,M046,ผลไม้,ของหวาน,1,34.35,34.35,2025-04-16,16:22,Wednesday
O000628,C0332,M026,สไปรท์,เครื่องดื่ม,1,28.14,28.14,2025-06-24,07:40,Tuesday
O000628,C0332,M033,เบียร์,เครื่องดื่ม,1,23.34,23.34,2025-06-24,09:16,Tuesday
O000628,C0332,M037,ทับทิมกรอบ,ของหวาน,1,57.51,57.51,2025-06-24,09:19,Tuesday
O000629,C0180,M038,ข้าวเหนียวมะม่วง,ของหวาน,1,64.32,64.32,2025-06-10,11:43,Tuesday
O000629,C0180,M005,ส้มตำ,อาหารหลัก,1,34.2,34.2,2025-06-10,13:25,Tuesday
O000630,C0082,M015,ข้าวคลุกกะปิ,อาหารหลัก,1,48.73,48.73,2025-06-26,18:12,Thursday
O000630,C0082,M005,ส้มตำ,อาหารหลัก,1,34.2,34.2,2025-06-26,19:59,Thursday
O000631,C0388,M033,เบียร์,เครื่องดื่ม,2,23.34,46.68,2025-07-23,17:41,Wednesday
O000631,C0388,M013,ยำวุ้นเส้น,อาหารหลัก,1,37.85,37.85,2025-07-23,20:09,Wednesday
O000632,C0179,M039,ลูกชุบ,ของหวาน,1,32.24,32.24,2025-07-11,20:50,Friday
O000632,C0179,M018,ผัดซีอิ๊ว,อาหารหลัก,2,22.11,44.22,2025-07-11,17:53,Friday
O000633,C0021,M015,ข้าวคลุกกะปิ,อาหารหลัก,1,48.73,48.73,2025-06-14,21:34,Saturday
O000634,C0184,M032,น้ำอัดลม,เครื่องดื่ม,1,15.0,15.0,2025-02-05,13:04,Wednesday
O000635,C0428,M006,ลาบหมู,อาหารหลัก,1,78.26,78.26,2025-03-11,22:24,Tuesday
O000636,C0294,M003,ต้มยำกุ้ง,อาหารหลัก,1,118.59,118.59,2025-07-11,21:38,Friday
O000636,C0294,M042,ไอติม,ของหวาน,2,37.48,74.96,2025-07-11,18:38,Friday
O000637,C0019,M032,น้ำอัดลม,เครื่องดื่ม,1,15.0,15.0,2025-03-02,09:45,Sunday
O000637,C0019,M005,ส้มตำ,อาหารหลัก,1,34.2,34.2,2025-03-02,09:26,Sunday
O000637,C0019,M037,ทับทิมกรอบ,ของหวาน,1,57.51,57.51,2025-03-02,10:56,Sunday
O000638,C0307,M004,แกงเขียวหวานไก่,อาหารหลัก,1,111.87,111.87,2025-04-02,12:33,Wednesday
O000639,C0160,M040,ฟักทอง,ของหวาน,1,31.02,31.02,2025-04-19,11:49,Saturday
O000640,C0280,M002,ข้าวผัด,อาหารหลัก,2,83.59,167.18,2025-03-24,21:01,Monday
O000640,C0280,M030,น้ำผลไม้รวม,เครื่องดื่ม,2,16.95,33.9,2025-03-24,21:09,Monday
O000640,C0280,M025,โค้ก,เครื่องดื่ม,1,34.2,34.2,2025-03-24,19:59,Monday
O000641,C0391,M008,แกงส้มปลา,อาหารหลัก,1,84.02,84.02,2025-06-04,16:09,Wednesday
O000641,C0391,M004,แกงเขียวหวานไก่,อาหารหลัก,1,111.87,111.87,2025-06-04,15:13,Wednesday
O000642,C0279,M009,ข้าวซอย,อาหารหลัก,1,93.4,93.4,2025-02-10,11:19,Monday
O000642,C0279,M042,ไอติม,ของหวาน,1,37.48,37.48,2025-02-10,11:21,Monday
O000643,C0264,M011,ปลากะพงนึ่งมะนาว,อาหารหลัก,1,113.87,113.87,2025-05-31,21:49,Saturday
O000643,C0264,M035,นมเย็น,เครื่องดื่ม,1,48.1,48.1,2025-05-31,17:36,Saturday
O000643,C0264,M018,ผัดซีอิ๊ว,อาหารหลัก,1,22.11,22.11,2025-05-31,18:20,Saturday
O000644,C0311,M041,บัวลอย,ของหวาน,1,32.56,32.56,2025-03-24,13:49,Monday
O000645,C0421,M037,ทับทิมกรอบ,ของหวาน,1,57.51,57.51,2025-05-24,12:10,Saturday
O000645,C0421,M034,น้ำแดง,เครื่องดื่ม,1,16.74,16.74,2025-05-24,11:00,Saturday
O000646,C0438,M008,แกงส้มปลา,อาหารหลัก,1,84.02,84.02,2025-07-10,18:34,Thursday
O000646,C0438,M037,ทับทิมกรอบ,ของหวาน,1,57.51,57.51,2025-07-10,21:20,Thursday
O000647,C0162,M032,น้ำอัดลม,เครื่องดื่ม,1,15.0,15.0,2025-04-11,23:15,Friday
O000648,C0268,M043,เค้ก,ของหวาน,1,34.4,34.4,2025-03-16,21:28,Sunday
O000649,C0059,M043,เค้ก,ของหวาน,2,34.4,68.8,2025-02-13,23:03,Thursday
O000650,C0379,M010,หมี่กรอบ,อาหารหลัก,1,73.6,73.6,2025-02-28,20:25,Friday
O000651,C0319,M003,ต้มยำกุ้ง,อาหารหลัก,2,118.59,237.18,2025-03-18,21:22,Tuesday
O000651,C0319,M037,ทับทิมกรอบ,ของหวาน,1,57.51,57.51,2025-03-18,19:52,Tuesday
O000652,C0461,M026,สไปรท์,เครื่องดื่ม,1,28.14,28.14,2025-03-23,20:36,Sunday
O000652,C0461,M028,ชาร้อน,เครื่องดื่ม,1,15.0,15.0,2025-03-23,17:52,Sunday
O000653,C0078,M034,น้ำแดง,เครื่องดื่ม,2,16.74,33.48,2025-07-29,16:43,Tuesday
O000653,C0078,M003,ต้มยำกุ้ง,อาหารหลัก,2,118.59,237.18,2025-07-29,17:14,Tuesday
O000654,C0493,M003,ต้มยำกุ้ง,อาหารหลัก,1,118.59,118.59,2025-03-30,13:25,Sunday
O000655,C0061,M022,กาแฟเย็น,เครื่องดื่ม,1,25.47,25.47,2025-03-19,19:29,Wednesday
O000655,C0061,M024,น้ำมะนาว,เครื่องดื่ม,2,18.17,36.34,2025-03-19,17:04,Wednesday
O000656,C0247,M027,น้ำเปล่า,เครื่องดื่ม,2,15.0,30.0,2025-06-02,20:54,Monday
O000657,C0148,M034,น้ำแดง,เครื่องดื่ม,1,16.74,16.74,2025-03-16,08:32,Sunday
O000658,C0429,M029,กาแฟร้อน,เครื่องดื่ม,1,22.0,22.0,2025-02-27,16:35,Thursday
O000658,C0429,M002,ข้าวผัด,อาหารหลัก,1,83.59,83.59,2025-02-27,16:34,Thursday
O000659,C0224,M026,สไปรท์,เครื่องดื่ม,2,28.14,56.28,2025-05-30,18:39,Friday
O000659,C0224,M021,ชาเย็น,เครื่องดื่ม,1,32.13,32.13,2025-05-30,21:10,Friday
O000660,C0009,M016,ไก่ทอดหาดใหญ่,อาหารหลัก,1,118.34,118.34,2025-06-04,18:52,Wednesday
O000661,C0383,M038,ข้าวเหนียวมะม่วง,ของหวาน,2,64.32,128.64,2025-07-28,21:50,Monday
O000661,C0383,M034,น้ำแดง,เครื่องดื่ม,1,16.74,16.74,2025-07-28,21:44,Monday
O000662,C0141,M005,ส้มตำ,อาหารหลัก,1,34.2,34.2,2025-04-02,14:07,Wednesday
O000663,C0265,M044,คุกกี้,ของหวาน,1,22.4,22.4,2025-07-02,11:52,Wednesday
O000663,C0265,M013,ยำวุ้นเส้น,อาหารหลัก,2,37.85,75.7,2025-07-02,12:19,Wednesday
O000664,C0205,M021,ชาเย็น,เครื่องดื่ม,1,32.13,32.13,2025-05-15,10:20,Thursday
O000665,C0474,M017,หอยทอด,อาหารหลัก,1,92.38,92.38,2025-06-07,17:13,Saturday
O000665,C0474,M034,น้ำแดง,เครื่องดื่ม,1,16.74,16.74,2025-06-07,21:57,Saturday
O000666,C0010,M028,ชาร้อน,เครื่องดื่ม,1,15.0,15.0,2025-07-13,18:28,Sunday
O000666,C0010,M023,น้ำส้ม,เครื่องดื่ม,1,37.23,37.23,2025-07-13,20:39,Sunday
O000666,C0010,M026,สไปรท์,เครื่องดื่ม,2,28.14,56.28,2025-07-13,18:13,Sunday
O000667,C0237,M010,หมี่กรอบ,อาหารหลัก,1,73.6,73.6,2025-07-25,09:58,Friday
O000667,C0237,M008,แกงส้มปลา,อาหารหลัก,2,84.02,168.04,2025-07-25,09:05,Friday
O000667,C0237,M004,แกงเขียวหวานไก่,อาหารหลัก,1,111.87,111.87,2025-07-25,10:54,Friday
O000668,C0173,M033,เบียร์,เครื่องดื่ม,1,23.34,23.34,2025-03-05,13:57,Wednesday
O000668,C0173,M046,ผลไม้,ของหวาน,1,34.35,34.35,2025-03-05,11:45,Wednesday
O000668,C0173,M009,ข้าวซอย,อาหารหลัก,1,93.4,93.4,2025-03-05,11:55,Wednesday
O000669,C0260,M009,ข้าวซอย,อาหารหลัก,1,93.4,93.4,2025-04-14,14:44,Monday
O000669,C0260,M023,น้ำส้ม,เครื่องดื่ม,2,37.23,74.46,2025-04-14,13:45,Monday
O000669,C0260,M014,ก๋วยเตี๋ยวต้มยำ,อาหารหลัก,2,95.03,190.06,2025-04-14,14:24,Monday
O000670,C0080,M022,กาแฟเย็น,เครื่องดื่ม,1,25.47,25.47,2025-05-23,10:08,Friday
O000670,C0080,M044,คุกกี้,ของหวาน,1,22.4,22.4,2025-05-23,10:53,Friday
O000671,C0212,M035,นมเย็น,เครื่องดื่ม,1,48.1,48.1,2025-05-04,16:55,Sunday
O000671,C0212,M018,ผัดซีอิ๊ว,อาหารหลัก,1,22.11,22.11,2025-05-04,15:00,Sunday
O000671,C0212,M005,ส้มตำ,อาหารหลัก,1,34.2,34.2,2025-05-04,14:09,Sunday
O000672,C0005,M019,แกงเปอะ,อาหารหลัก,1,106.03,106.03,2025-06-05,07:08,Thursday
O000672,C0005,M009,ข้าวซอย,อาหารหลัก,2,93.4,186.8,2025-06-05,10:57,Thursday
O000673,C0142,M014,ก๋วยเตี๋ยวต้มยำ,อาหารหลัก,2,95.03,190.06,2025-07-29,21:11,Tuesday
O000673,C0142,M005,ส้มตำ,อาหารหลัก,2,34.2,68.4,2025-07-29,21:27,Tuesday
O000674,C0072,M034,น้ำแดง,เครื่องดื่ม,2,16.74,33.48,2025-06-22,13:14,Sunday
O000674,C0072,M023,น้ำส้ม,เครื่องดื่ม,1,37.23,37.23,2025-06-22,14:38,Sunday
O000674,C0072,M028,ชาร้อน,เครื่องดื่ม,1,15.0,15.0,2025-06-22,14:54,Sunday
O000675,C0196,M034,น้ำแดง,เครื่องดื่ม,1,16.74,16.74,2025-04-02,20:59,Wednesday
O000675,C0196,M009,ข้าวซอย,อาหารหลัก,1,93.4,93.4,2025-04-02,17:02,Wednesday
O000676,C0379,M029,กาแฟร้อน,เครื่องดื่ม,1,22.0,22.0,2025-06-26,17:37,Thursday
O000676,C0379,M004,แกงเขียวหวานไก่,อาหารหลัก,2,111.87,223.74,2025-06-26,17:09,Thursday
O000677,C0266,M044,คุกกี้,ของหวาน,1,22.4,22.4,2025-06-15,20:33,Sunday
O000677,C0266,M034,น้ำแดง,เครื่องดื่ม,1,16.74,16.74,2025-06-15,21:56,Sunday
O000677,C0266,M042,ไอติม,ของหวาน,1,37.48,37.48,2025-06-15,18:30,Sunday
O000677,C0266,M028,ชาร้อน,เครื่องดื่ม,1,15.0,15.0,2025-06-15,21:51,Sunday
O000678,C0176,M019,แกงเปอะ,อาหารหลัก,1,106.03,106.03,2025-06-29,13:34,Sunday
O000679,C0476,M033,เบียร์,เครื่องดื่ม,2,23.34,46.68,2025-02-03,21:46,Monday
O000679,C0476,M022,กาแฟเย็น,เครื่องดื่ม,1,25.47,25.47,2025-02-03,20:22,Monday
O000680,C0015,M012,แกงมัสมั่นเนื้อ,อาหารหลัก,1,77.59,77.59,2025-04-17,09:46,Thursday
O000681,C0151,M025,โค้ก,เครื่องดื่ม,2,34.2,68.4,2025-06-25,21:10,Wednesday
O000682,C0058,M037,ทับทิมกรอบ,ของหวาน,1,57.51,57.51,2025-06-27,23:39,Friday
O000683,C0267,M007,ผัดกะเพรา,อาหารหลัก,1,104.55,104.55,2025-02-07,15:32,Friday
O000684,C0365,M005,ส้มตำ,อาหารหลัก,1,34.2,34.2,2025-02-20,16:08,Thursday
O000684,C0365,M010,หมี่กรอบ,อาหารหลัก,1,73.6,73.6,2025-02-20,16:54,Thursday
O000684,C0365,M015,ข้าวคลุกกะปิ,อาหารหลัก,1,48.73,48.73,2025-02-20,14:47,Thursday
O000685,C0358,M027,น้ำเปล่า,เครื่องดื่ม,1,15.0,15.0,2025-03-01,23:28,Saturday
O000685,C0358,M004,แกงเขียวหวานไก่,อาหารหลัก,1,111.87,111.87,2025-03-01,21:16,Saturday
O000686,C0095,M043,เค้ก,ของหวาน,1,34.4,34.4,2025-07-30,07:21,Wednesday
O000687,C0191,M009,ข้าวซอย,อาหารหลัก,1,93.4,93.4,2025-02-22,17:48,Saturday
O000687,C0191,M012,แกงมัสมั่นเนื้อ,อาหารหลัก,2,77.59,155.18,2025-02-22,17:15,Saturday
O000687,C0191,M007,ผัดกะเพรา,อาหารหลัก,2,104.55,209.1,2025-02-22,15:13,Saturday
O000687,C0191,M015,ข้าวคลุกกะปิ,อาหารหลัก,1,48.73,48.73,2025-02-22,14:41,Saturday
O000688,C0155,M007,ผัดกะเพรา,อาหารหลัก,1,104.55,104.55,2025-04-09,17:10,Wednesday
O000688,C0155,M011,ปลากะพงนึ่งมะนาว,อาหารหลัก,2,113.87,227.74,2025-04-09,20:30,Wednesday
O000688,C0155,M014,ก๋วยเตี๋ยวต้มยำ,อาหารหลัก,1,95.03,95.03,2025-04-09,20:47,Wednesday
O000689,C0104,M034,น้ำแดง,เครื่องดื่ม,2,16.74,33.48,2025-06-17,14:16,Tuesday
O000690,C0335,M002,ข้าวผัด,อาหารหลัก,2,83.59,167.18,2025-03-10,17:18,Monday
O000690,C0335,M027,น้ำเปล่า,เครื่องดื่ม,2,15.0,30.0,2025-03-10,20:43,Monday
O000691,C0022,M043,เค้ก,ของหวาน,1,34.4,34.4,2025-04-22,07:58,Tuesday
O000691,C0022,M044,คุกกี้,ของหวาน,1,22.4,22.4,2025-04-22,10:39,Tuesday
O000691,C0022,M009,ข้าวซอย,อาหารหลัก,1,93.4,93.4,2025-04-22,09:17,Tuesday
O000691,C0022,M026,สไปรท์,เครื่องดื่ม,1,28.14,28.14,2025-04-22,07:16,Tuesday
O000692,C0223,M040,ฟักทอง,ของหวาน,2,31.02,62.04,2025-07-18,18:46,Friday
O000692,C0223,M044,คุกกี้,ของหวาน,1,22.4,22.4,2025-07-18,21:21,Friday
O000693,C0018,M036,ขนมครก,ของหวาน,1,30.04,30.04,2025-07-24,22:35,Thursday
O000693,C0018,M006,ลาบหมู,อาหารหลัก,1,78.26,78.26,2025-07-24,23:00,Thursday
O000694,C0108,M044,คุกกี้,ของหวาน,1,22.4,22.4,2025-02-18,11:43,Tuesday
O000695,C0136,M042,ไอติม,ของหวาน,1,37.48,37.48,2025-05-26,19:12,Monday
O000696,C0060,M015,ข้าวคลุกกะปิ,อาหารหลัก,1,48.73,48.73,2025-02-09,14:38,Sunday
O000697,C0285,M005,ส้มตำ,อาหารหลัก,1,34.2,34.2,2025-07-19,21:40,Saturday
O000697,C0285,M020,ข้าวกะเพรา,อาหารหลัก,1,88.49,88.49,2025-07-19,17:05,Saturday
O000697,C0285,M001,ผัดไทย,อาหารหลัก,1,111.94,111.94,2025-07-19,20:42,Saturday
O000698,C0376,M041,บัวลอย,ของหวาน,1,32.56,32.56,2025-07-16,14:44,Wednesday
O000698,C0376,M033,เบียร์,เครื่องดื่ม,1,23.34,23.34,2025-07-16,16:18,Wednesday
O000699,C0426,M026,สไปรท์,เครื่องดื่ม,1,28.14,28.14,2025-05-31,20:59,Saturday
O000699,C0426,M008,แกงส้มปลา,อาหารหลัก,1,84.02,84.02,2025-05-31,20:44,Saturday
O000700,C0109,M013,ยำวุ้นเส้น,อาหารหลัก,1,37.85,37.85,2025-07-21,13:10,Monday
O000700,C0109,M035,นมเย็น,เครื่องดื่ม,1,48.1,48.1,2025-07-21,13:49,Monday
O000700,C0109,M036,ขนมครก,ของหวาน,1,30.04,30.04,2025-07-21,14:24,Monday
O000701,C0239,M021,ชาเย็น,เครื่องดื่ม,1,32.13,32.13,2025-04-27,19:11,Sunday
O000701,C0239,M001,ผัดไทย,อาหารหลัก,2,111.94,223.88,2025-04-27,17:31,Sunday
O000701,C0239,M006,ลาบหมู,อาหารหลัก,1,78.26,78.26,2025-04-27,21:25,Sunday
O000701,C0239,M011,ปลากะพงนึ่งมะนาว,อาหารหลัก,1,113.87,113.87,2025-04-27,20:06,Sunday
O000702,C0316,M003,ต้มยำกุ้ง,อาหารหลัก,2,118.59,237.18,2025-03-09,21:39,Sunday
O000702,C0316,M018,ผัดซีอิ๊ว,อาหารหลัก,1,22.11,22.11,2025-03-09,22:45,Sunday
O000703,C0107,M029,กาแฟร้อน,เครื่องดื่ม,1,22.0,22.0,2025-04-08,11:36,Tuesday
O000704,C0259,M022,กาแฟเย็น,เครื่องดื่ม,1,25.47,25.47,2025-04-06,22:09,Sunday
O000704,C0259,M026,สไปรท์,เครื่องดื่ม,1,28.14,28.14,2025-04-06,21:42,Sunday
O000704,C0259,M013,ยำวุ้นเส้น,อาหารหลัก,2,37.85,75.7,2025-04-06,22:09,Sunday
O000705,C0490,M035,นมเย็น,เครื่องดื่ม,2,48.1,96.2,2025-07-30,11:32,Wednesday
O000706,C0291,M036,ขนมครก,ของหวาน,2,30.04,60.08,2025-06-06,17:34,Friday
O000706,C0291,M034,น้ำแดง,เครื่องดื่ม,1,16.74,16.74,2025-06-06,17:24,Friday
O000707,C0496,M015,ข้าวคลุกกะปิ,อาหารหลัก,2,48.73,97.46,2025-07-27,17:36,Sunday
O000707,C0496,M044,คุกกี้,ของหวาน,1,22.4,22.4,2025-07-27,19:43,Sunday
O000707,C0496,M005,ส้มตำ,อาหารหลัก,1,34.2,34.2,2025-07-27,20:03,Sunday
O000708,C0085,M028,ชาร้อน,เครื่องดื่ม,1,15.0,15.0,2025-07-12,19:34,Saturday
O000708,C0085,M020,ข้าวกะเพรา,อาหารหลัก,1,88.49,88.49,2025-07-12,17:53,Saturday
O000708,C0085,M042,ไอติม,ของหวาน,2,37.48,74.96,2025-07-12,19:41,Saturday
O000708,C0085,M019,แกงเปอะ,อาหารหลัก,1,106.03,106.03,2025-07-12,18:35,Saturday
O000709,C0113,M019,แกงเปอะ,อาหารหลัก,1,106.03,106.03,2025-02-11,19:44,Tuesday
O000709,C0113,M029,กาแฟร้อน,เครื่องดื่ม,2,22.0,44.0,2025-02-11,17:40,Tuesday
O000709,C0113,M022,กาแฟเย็น,เครื่องดื่ม,1,25.47,25.47,2025-02-11,20:05,Tuesday
O000709,C0113,M031,น้ำแข็งใส,เครื่องดื่ม,2,15.0,30.0,2025-02-11,18:08,Tuesday
O000710,C0336,M023,น้ำส้ม,เครื่องดื่ม,1,37.23,37.23,2025-02-10,17:24,Monday
O000711,C0256,M003,ต้มยำกุ้ง,อาหารหลัก,1,118.59,118.59,2025-02-17,14:34,Monday
O000711,C0256,M005,ส้มตำ,อาหารหลัก,2,34.2,68.4,2025-02-17,11:02,Monday
O000711,C0256,M034,น้ำแดง,เครื่องดื่ม,1,16.74,16.74,2025-02-17,11:21,Monday
O000712,C0194,M042,ไอติม,ของหวาน,1,37.48,37.48,2025-02-11,17:43,Tuesday
O000712,C0194,M024,น้ำมะนาว,เครื่องดื่ม,1,18.17,18.17,2025-02-11,15:59,Tuesday
O000713,C0342,M002,ข้าวผัด,อาหารหลัก,1,83.59,83.59,2025-02-19,20:41,Wednesday
O000714,C0322,M027,น้ำเปล่า,เครื่องดื่ม,1,15.0,15.0,2025-02-05,18:44,Wednesday
O000714,C0322,M002,ข้าวผัด,อาหารหลัก,1,83.59,83.59,2025-02-05,17:11,Wednesday
O000715,C0112,M046,ผลไม้,ของหวาน,1,34.35,34.35,2025-07-12,17:29,Saturday
O000716,C0267,M028,ชาร้อน,เครื่องดื่ม,1,15.0,15.0,2025-07-07,14:07,Monday
O000717,C0417,M017,หอยทอด,อาหารหลัก,1,92.38,92.38,2025-06-08,07:51,Sunday
O000717,C0417,M042,ไอติม,ของหวาน,1,37.48,37.48,2025-06-08,10:21,Sunday
O000718,C0150,M030,น้ำผลไม้รวม,เครื่องดื่ม,1,16.95,16.95,2025-07-24,12:20,Thursday
O000718,C0150,M018,ผัดซีอิ๊ว,อาหารหลัก,1,22.11,22.11,2025-07-24,11:37,Thursday
O000719,C0390,M012,แกงมัสมั่นเนื้อ,อาหารหลัก,1,77.59,77.59,2025-03-17,09:09,Monday
