order_id,customer_id,menu_id,menu_name,category,quantity,unit_price,amount,order_date,order_time,day_of_week
O000801,C0028,M027,น้ำเปล่า,เครื่องดื่ม,1,23.37,23.37,2025-07-22,21:26,Tuesday
O000801,C0028,M035,นมเย็น,เครื่องดื่ม,2,19.98,39.96,2025-07-22,23:50,Tuesday
O000802,C0059,M021,ชาเย็น,เครื่องดื่ม,1,15.0,15.0,2025-05-02,11:37,Friday
O000803,C0149,M024,น้ำมะนาว,เครื่องดื่ม,1,21.08,21.08,2025-02-22,21:04,Saturday
O000803,C0149,M006,ลาบหมู,อาหารหลัก,1,52.65,52.65,2025-02-22,21:47,Saturday
O000804,C0025,M026,สไปรท์,เครื่องดื่ม,1,22.02,22.02,2025-06-25,12:22,Wednesday
O000804,C0025,M037,ทับทิมกรอบ,ของหวาน,1,39.99,39.99,2025-06-25,11:31,Wednesday
O000805,C0489,M044,คุกกี้,ของหวาน,1,52.67,52.67,2025-06-30,13:10,Monday
O000805,C0489,M015,ข้าวคลุกกะปิ,อาหารหลัก,1,66.74,66.74,2025-06-30,13:33,Monday
O000805,C0489,M032,น้ำอัดลม,เครื่องดื่ม,1,23.27,23.27,2025-06-30,11:33,Monday
O000806,C0411,M016,ไก่ทอดหาดใหญ่,อาหารหลัก,1,72.24,72.24,2025-07-24,17:59,Thursday
O000806,C0411,M001,ผัดไทย,อาหารหลัก,1,107.06,107.06,2025-07-24,19:11,Thursday
O000806,C0411,M046,ผลไม้,ของหวาน,1,33.31,33.31,2025-07-24,17:09,Thursday
O000807,C0399,M037,ทับทิมกรอบ,ของหวาน,1,39.99,39.99,2025-07-02,18:39,Wednesday
O000807,C0399,M046,ผลไม้,ของหวาน,2,33.31,66.62,2025-07-02,21:13,Wednesday
O000808,C0272,M026,สไปรท์,เครื่องดื่ม,1,22.02,22.02,2025-05-09,15:37,Friday
O000808,C0272,M013,ยำวุ้นเส้น,อาหารหลัก,1,43.19,43.19,2025-05-09,16:56,Friday
O000809,C0275,M044,คุกกี้,ของหวาน,1,52.67,52.67,2025-03-18,07:36,Tuesday
O000809,C0275,M026,สไปรท์,เครื่องดื่ม,1,22.02,22.02,2025-03-18,08:45,Tuesday
O000810,C0108,M021,ชาเย็น,เครื่องดื่ม,2,15.0,30.0,2025-02-04,16:27,Tuesday
O000811,C0018,M036,ขนมครก,ของหวาน,1,40.69,40.69,2025-06-14,21:49,Saturday
O000811,C0018,M024,น้ำมะนาว,เครื่องดื่ม,1,21.08,21.08,2025-06-14,20:46,Saturday
O000812,C0126,M025,โค้ก,เครื่องดื่ม,1,27.11,27.11,2025-04-16,12:24,Wednesday
O000812,C0126,M042,ไอติม,ของหวาน,1,29.5,29.5,2025-04-16,12:47,Wednesday
O000813,C0401,M019,แกงเปอะ,อาหารหลัก,1,52.13,52.13,2025-05-25,16:01,Sunday
O000813,C0401,M046,ผลไม้,ของหวาน,1,33.31,33.31,2025-05-25,17:57,Sunday
O000814,C0097,M037,ทับทิมกรอบ,ของหวาน,1,39.99,39.99,2025-05-12,19:35,Monday
O000815,C0284,M019,แกงเปอะ,อาหารหลัก,1,52.13,52.13,2025-03-14,08:34,Friday
O000815,C0284,M046,ผลไม้,ของหวาน,2,33.31,66.62,2025-03-14,07:53,Friday
O000815,C0284,M041,บัวลอย,ของหวาน,1,39.13,39.13,2025-03-14,09:07,Friday
O000816,C0136,M042,ไอติม,ของหวาน,2,29.5,59.0,2025-07-17,17:59,Thursday
O000816,C0136,M014,ก๋วยเตี๋ยวต้มยำ,อาหารหลัก,1,82.87,82.87,2025-07-17,16:12,Thursday
O000817,C0371,M044,คุกกี้,ของหวาน,2,52.67,105.34,2025-05-27,14:32,Tuesday
O000817,C0371,M022,กาแฟเย็น,เครื่องดื่ม,1,24.59,24.59,2025-05-27,12:30,Tuesday
O000817,C0371,M010,หมี่กรอบ,อาหารหลัก,1,79.11,79.11,2025-05-27,11:37,Tuesday
O000818,C0133,M041,บัวลอย,ของหวาน,2,39.13,78.26,2025-03-26,11:42,Wednesday
O000818,C0133,M006,ลาบหมู,อาหารหลัก,1,52.65,52.65,2025-03-26,12:19,Wednesday
O000819,C0133,M035,นมเย็น,เครื่องดื่ม,1,19.98,19.98,2025-03-04,13:40,Tuesday
O000820,C0028,M020,ข้าวกะเพรา,อาหารหลัก,1,120.47,120.47,2025-02-08,23:44,Saturday
O000820,C0028,M027,น้ำเปล่า,เครื่องดื่ม,1,23.37,23.37,2025-02-08,23:50,Saturday
O000820,C0028,M019,แกงเปอะ,อาหารหลัก,1,52.13,52.13,2025-02-08,21:15,Saturday
O000821,C0338,M037,ทับทิมกรอบ,ของหวาน,1,39.99,39.99,2025-07-06,14:40,Sunday
O000822,C0270,M013,ยำวุ้นเส้น,อาหารหลัก,1,43.19,43.19,2025-05-15,17:03,Thursday
O000822,C0270,M026,สไปรท์,เครื่องดื่ม,2,22.02,44.04,2025-05-15,17:44,Thursday
O000822,C0270,M027,น้ำเปล่า,เครื่องดื่ม,2,23.37,46.74,2025-05-15,18:37,Thursday
O000823,C0082,M005,ส้มตำ,อาหารหลัก,1,106.32,106.32,2025-05-22,20:11,Thursday
O000823,C0082,M008,แกงส้มปลา,อาหารหลัก,1,106.01,106.01,2025-05-22,18:59,Thursday
O000824,C0018,M005,ส้มตำ,อาหารหลัก,1,106.32,106.32,2025-04-05,20:18,Saturday
O000824,C0018,M045,บราวนี่,ของหวาน,1,54.14,54.14,2025-04-05,19:36,Saturday
O000825,C0495,M029,กาแฟร้อน,เครื่องดื่ม,1,21.37,21.37,2025-03-20,09:39,Thursday
O000825,C0495,M035,นมเย็น,เครื่องดื่ม,1,19.98,19.98,2025-03-20,09:06,Thursday
O000826,C0098,M046,ผลไม้,ของหวาน,1,33.31,33.31,2025-04-20,07:12,Sunday
O000826,C0098,M014,ก๋วยเตี๋ยวต้มยำ,อาหารหลัก,1,82.87,82.87,2025-04-20,10:30,Sunday
O000827,C0309,M026,สไปรท์,เครื่องดื่ม,1,22.02,22.02,2025-03-22,12:09,Saturday
O000827,C0309,M006,ลาบหมู,อาหารหลัก,1,52.65,52.65,2025-03-22,12:31,Saturday
O000827,C0309,M010,หมี่กรอบ,อาหารหลัก,1,79.11,79.11,2025-03-22,11:08,Saturday
O000828,C0439,M043,เค้ก,ของหวาน,1,30.26,30.26,2025-05-16,19:58,Friday
O000829,C0441,M013,ยำวุ้นเส้น,อาหารหลัก,1,43.19,43.19,2025-02-16,12:53,Sunday
O000830,C0069,M037,ทับทิมกรอบ,ของหวาน,1,39.99,39.99,2025-06-12,17:28,Thursday
O000830,C0069,M011,ปลากะพงนึ่งมะนาว,อาหารหลัก,2,40.06,80.12,2025-06-12,19:24,Thursday
O000831,C0073,M026,สไปรท์,เครื่องดื่ม,2,22.02,44.04,2025-06-18,21:38,Wednesday
O000831,C0073,M018,ผัดซีอิ๊ว,อาหารหลัก,1,64.8,64.8,2025-06-18,17:27,Wednesday
O000832,C0152,M016,ไก่ทอดหาดใหญ่,อาหารหลัก,1,72.24,72.24,2025-03-24,14:05,Monday
O000833,C0459,M026,สไปรท์,เครื่องดื่ม,2,22.02,44.04,2025-04-23,16:25,Wednesday
O000834,C0423,M029,กาแฟร้อน,เครื่องดื่ม,2,21.37,42.74,2025-06-26,12:41,Thursday
O000834,C0423,M042,ไอติม,ของหวาน,2,29.5,59.0,2025-06-26,11:07,Thursday
O000835,C0005,M033,เบียร์,เครื่องดื่ม,1,23.02,23.02,2025-04-21,17:05,Monday
O000835,C0005,M020,ข้าวกะเพรา,อาหารหลัก,2,120.47,240.94,2025-04-21,20:30,Monday
O000836,C0405,M024,น้ำมะนาว,เครื่องดื่ม,1,21.08,21.08,2025-03-10,09:51,Monday
O000836,C0405,M045,บราวนี่,ของหวาน,1,54.14,54.14,2025-03-10,07:43,Monday
O000837,C0067,M004,แกงเขียวหวานไก่,อาหารหลัก,2,141.75,283.5,2025-03-05,17:03,Wednesday
O000838,C0261,M043,เค้ก,ของหวาน,2,30.26,60.52,2025-06-28,21:23,Saturday
O000839,C0444,M035,นมเย็น,เครื่องดื่ม,1,19.98,19.98,2025-07-10,12:46,Thursday
O000839,C0444,M034,น้ำแดง,เครื่องดื่ม,2,37.36,74.72,2025-07-10,13:57,Thursday
O000839,C0444,M015,ข้าวคลุกกะปิ,อาหารหลัก,1,66.74,66.74,2025-07-10,11:45,Thursday
O000840,C0063,M018,ผัดซีอิ๊ว,อาหารหลัก,1,64.8,64.8,2025-07-11,21:14,Friday
O000841,C0199,M008,แกงส้มปลา,อาหารหลัก,1,106.01,106.01,2025-06-03,21:32,Tuesday
O000841,C0199,M046,ผลไม้,ของหวาน,2,33.31,66.62,2025-06-03,21:01,Tuesday
O000841,C0199,M001,ผัดไทย,อาหารหลัก,2,107.06,214.12,2025-06-03,21:49,Tuesday
O000842,C0017,M008,แกงส้มปลา,อาหารหลัก,1,106.01,106.01,2025-02-11,09:49,Tuesday
O000843,C0237,M020,ข้าวกะเพรา,อาหารหลัก,2,120.47,240.94,2025-04-07,19:26,Monday
O000843,C0237,M005,ส้มตำ,อาหารหลัก,1,106.32,106.32,2025-04-07,21:45,Monday
O000844,C0375,M018,ผัดซีอิ๊ว,อาหารหลัก,2,64.8,129.6,2025-03-11,12:08,Tuesday
O000845,C0444,M017,หอยทอด,อาหารหลัก,1,105.73,105.73,2025-03-16,14:58,Sunday
O000845,C0444,M027,น้ำเปล่า,เครื่องดื่ม,2,23.37,46.74,2025-03-16,11:59,Sunday
O000846,C0366,M009,ข้าวซอย,อาหารหลัก,1,70.05,70.05,2025-03-27,21:40,Thursday
O000846,C0366,M023,น้ำส้ม,เครื่องดื่ม,1,21.78,21.78,2025-03-27,20:43,Thursday
O000847,C0467,M015,ข้าวคลุกกะปิ,อาหารหลัก,1,66.74,66.74,2025-02-04,21:49,Tuesday
O000847,C0467,M031,น้ำแข็งใส,เครื่องดื่ม,2,38.23,76.46,2025-02-04,20:28,Tuesday
O000847,C0467,M010,หมี่กรอบ,อาหารหลัก,1,79.11,79.11,2025-02-04,19:31,Tuesday
O000848,C0100,M035,นมเย็น,เครื่องดื่ม,2,19.98,39.96,2025-02-05,18:25,Wednesday
O000849,C0407,M010,หมี่กรอบ,อาหารหลัก,1,79.11,79.11,2025-06-06,14:05,Friday
O000850,C0124,M024,น้ำมะนาว,เครื่องดื่ม,1,21.08,21.08,2025-07-10,21:19,Thursday
O000851,C0251,M033,เบียร์,เครื่องดื่ม,1,23.02,23.02,2025-07-06,17:15,Sunday
O000852,C0469,M040,ฟักทอง,ของหวาน,1,15.0,15.0,2025-02-22,10:50,Saturday
O000852,C0469,M006,ลาบหมู,อาหารหลัก,2,52.65,105.3,2025-02-22,10:31,Saturday
O000852,C0469,M015,ข้าวคลุกกะปิ,อาหารหลัก,1,66.74,66.74,2025-02-22,07:56,Saturday
O000853,C0418,M011,ปลากะพงนึ่งมะนาว,อาหารหลัก,1,40.06,40.06,2025-04-26,21:41,Saturday
O000854,C0148,M041,บัวลอย,ของหวาน,1,39.13,39.13,2025-02-09,13:26,Sunday
O000854,C0148,M013,ยำวุ้นเส้น,อาหารหลัก,1,43.19,43.19,2025-02-09,12:09,Sunday
O000855,C0333,M018,ผัดซีอิ๊ว,อาหารหลัก,1,64.8,64.8,2025-06-12,11:23,Thursday
O000855,C0333,M004,แกงเขียวหวานไก่,อาหารหลัก,2,141.75,283.5,2025-06-12,11:29,Thursday
O000856,C0319,M025,โค้ก,เครื่องดื่ม,1,27.11,27.11,2025-02-13,15:35,Thursday
O000857,C0389,M035,นมเย็น,เครื่องดื่ม,2,19.98,39.96,2025-03-01,13:33,Saturday
O000857,C0389,M011,ปลากะพงนึ่งมะนาว,อาหารหลัก,2,40.06,80.12,2025-03-01,13:37,Saturday
O000858,C0102,M014,ก๋วยเตี๋ยวต้มยำ,อาหารหลัก,1,82.87,82.87,2025-04-09,10:06,Wednesday
O000858,C0102,M033,เบียร์,เครื่องดื่ม,1,23.02,23.02,2025-04-09,07:26,Wednesday
O000858,C0102,M021,ชาเย็น,เครื่องดื่ม,1,15.0,15.0,2025-04-09,09:30,Wednesday
O000859,C0027,M017,หอยทอด,อาหารหลัก,1,105.73,105.73,2025-04-13,20:20,Sunday
O000859,C0027,M031,น้ำแข็งใส,เครื่องดื่ม,1,38.23,38.23,2025-04-13,18:17,Sunday
O000860,C0141,M027,น้ำเปล่า,เครื่องดื่ม,1,23.37,23.37,2025-05-20,21:34,Tuesday
O000861,C0188,M044,คุกกี้,ของหวาน,1,52.67,52.67,2025-03-13,14:27,Thursday
O000862,C0369,M008,แกงส้มปลา,อาหารหลัก,1,106.01,106.01,2025-04-21,18:15,Monday
O000863,C0119,M034,น้ำแดง,เครื่องดื่ม,1,37.36,37.36,2025-02-11,11:29,Tuesday
O000863,C0119,M030,น้ำผลไม้รวม,เครื่องดื่ม,2,31.98,63.96,2025-02-11,11:06,Tuesday
O000863,C0119,M009,ข้าวซอย,อาหารหลัก,2,70.05,140.1,2025-02-11,14:37,Tuesday
O000863,C0119,M032,น้ำอัดลม,เครื่องดื่ม,1,23.27,23.27,2025-02-11,13:27,Tuesday
O000864,C0274,M011,ปลากะพงนึ่งมะนาว,อาหารหลัก,1,40.06,40.06,2025-06-03,16:46,Tuesday
O000864,C0274,M025,โค้ก,เครื่องดื่ม,2,27.11,54.22,2025-06-03,15:33,Tuesday
O000865,C0375,M019,แกงเปอะ,อาหารหลัก,1,52.13,52.13,2025-03-17,13:48,Monday
O000865,C0375,M043,เค้ก,ของหวาน,2,30.26,60.52,2025-03-17,13:00,Monday
O000866,C0034,M046,ผลไม้,ของหวาน,2,33.31,66.62,2025-05-15,17:10,Thursday
O000866,C0034,M029,กาแฟร้อน,เครื่องดื่ม,1,21.37,21.37,2025-05-15,19:39,Thursday
O000867,C0131,M001,ผัดไทย,อาหารหลัก,1,107.06,107.06,2025-04-05,14:15,Saturday
O000867,C0131,M039,ลูกชุบ,ของหวาน,1,34.8,34.8,2025-04-05,11:15,Saturday
O000868,C0394,M019,แกงเปอะ,อาหารหลัก,1,52.13,52.13,2025-06-05,19:45,Thursday
O000868,C0394,M005,ส้มตำ,อาหารหลัก,1,106.32,106.32,2025-06-05,18:25,Thursday
O000869,C0119,M036,ขนมครก,ของหวาน,1,40.69,40.69,2025-05-10,13:52,Saturday
O000869,C0119,M013,ยำวุ้นเส้น,อาหารหลัก,1,43.19,43.19,2025-05-10,14:41,Saturday
O000869,C0119,M023,น้ำส้ม,เครื่องดื่ม,1,21.78,21.78,2025-05-10,12:15,Saturday
O000870,C0077,M010,หมี่กรอบ,อาหารหลัก,1,79.11,79.11,2025-03-31,17:45,Monday
O000870,C0077,M037,ทับทิมกรอบ,ของหวาน,1,39.99,39.99,2025-03-31,14:11,Monday
O000870,C0077,M032,น้ำอัดลม,เครื่องดื่ม,2,23.27,46.54,2025-03-31,17:44,Monday
O000871,C0437,M021,ชาเย็น,เครื่องดื่ม,1,15.0,15.0,2025-06-20,13:22,Friday
O000872,C0269,M035,นมเย็น,เครื่องดื่ม,1,19.98,19.98,2025-07-15,15:12,Tuesday
O000872,C0269,M033,เบียร์,เครื่องดื่ม,1,23.02,23.02,2025-07-15,14:23,Tuesday
O000873,C0333,M039,ลูกชุบ,ของหวาน,1,34.8,34.8,2025-04-20,11:46,Sunday
O000873,C0333,M028,ชาร้อน,เครื่องดื่ม,1,21.06,21.06,2025-04-20,11:01,Sunday
O000873,C0333,M019,แกงเปอะ,อาหารหลัก,1,52.13,52.13,2025-04-20,13:00,Sunday
O000873,C0333,M004,แกงเขียวหวานไก่,อาหารหลัก,1,141.75,141.75,2025-04-20,12:14,Sunday
O000874,C0436,M038,ข้าวเหนียวมะม่วง,ของหวาน,1,27.56,27.56,2025-06-05,08:51,Thursday
O000875,C0339,M013,ยำวุ้นเส้น,อาหารหลัก,1,43.19,43.19,2025-05-04,11:44,Sunday
O000876,C0493,M040,ฟักทอง,ของหวาน,2,15.0,30.0,2025-04-23,20:50,Wednesday
O000876,C0493,M044,คุกกี้,ของหวาน,1,52.67,52.67,2025-04-23,18:30,Wednesday
O000876,C0493,M027,น้ำเปล่า,เครื่องดื่ม,1,23.37,23.37,2025-04-23,20:41,Wednesday
O000877,C0173,M011,ปลากะพงนึ่งมะนาว,อาหารหลัก,1,40.06,40.06,2025-07-21,14:55,Monday
O000878,C0024,M012,แกงมัสมั่นเนื้อ,อาหารหลัก,2,106.97,213.94,2025-04-27,17:47,Sunday
O000878,C0024,M019,แกงเปอะ,อาหารหลัก,1,52.13,52.13,2025-04-27,16:40,Sunday
O000878,C0024,M046,ผลไม้,ของหวาน,2,33.31,66.62,2025-04-27,17:56,Sunday
O000879,C0433,M029,กาแฟร้อน,เครื่องดื่ม,1,21.37,21.37,2025-05-25,20:37,Sunday
O000880,C0194,M024,น้ำมะนาว,เครื่องดื่ม,2,21.08,42.16,2025-05-05,14:26,Monday
O000880,C0194,M031,น้ำแข็งใส,เครื่องดื่ม,1,38.23,38.23,2025-05-05,14:12,Monday
O000880,C0194,M005,ส้มตำ,อาหารหลัก,2,106.32,212.64,2025-05-05,12:51,Monday
O000881,C0065,M032,น้ำอัดลม,เครื่องดื่ม,1,23.27,23.27,2025-02-05,21:56,Wednesday
O000882,C0421,M011,ปลากะพงนึ่งมะนาว,อาหารหลัก,1,40.06,40.06,2025-06-07,19:56,Saturday
O000882,C0421,M010,หมี่กรอบ,อาหารหลัก,2,79.11,158.22,2025-06-07,17:10,Saturday
O000883,C0334,M008,แกงส้มปลา,อาหารหลัก,1,106.01,106.01,2025-06-01,17:51,Sunday
O000884,C0367,M023,น้ำส้ม,เครื่องดื่ม,2,21.78,43.56,2025-06-07,08:06,Saturday
O000884,C0367,M020,ข้าวกะเพรา,อาหารหลัก,1,120.47,120.47,2025-06-07,10:29,Saturday
O000885,C0253,M044,คุกกี้,ของหวาน,2,52.67,105.34,2025-05-09,15:56,Friday
O000885,C0253,M024,น้ำมะนาว,เครื่องดื่ม,1,21.08,21.08,2025-05-09,17:30,Friday
O000886,C0471,M035,นมเย็น,เครื่องดื่ม,1,19.98,19.98,2025-03-27,14:49,Thursday
O000886,C0471,M024,น้ำมะนาว,เครื่องดื่ม,1,21.08,21.08,2025-03-27,17:57,Thursday
O000887,C0056,M037,ทับทิมกรอบ,ของหวาน,1,39.99,39.99,2025-06-14,21:21,Saturday
O000887,C0056,M041,บัวลอย,ของหวาน,1,39.13,39.13,2025-06-14,21:54,Saturday
O000887,C0056,M016,ไก่ทอดหาดใหญ่,อาหารหลัก,1,72.24,72.24,2025-06-14,20:23,Saturday
O000888,C0326,M001,ผัดไทย,อาหารหลัก,1,107.06,107.06,2025-05-18,14:56,Sunday
O000888,C0326,M043,เค้ก,ของหวาน,1,30.26,30.26,2025-05-18,11:56,Sunday
O000889,C0243,M044,คุกกี้,ของหวาน,1,52.67,52.67,2025-02-12,22:44,Wednesday
O000889,C0243,M001,ผัดไทย,อาหารหลัก,1,107.06,107.06,2025-02-12,21:55,Wednesday
O000890,C0119,M042,ไอติม,ของหวาน,1,29.5,29.5,2025-02-05,14:27,Wednesday
O000891,C0224,M037,ทับทิมกรอบ,ของหวาน,1,39.99,39.99,2025-04-22,14:30,Tuesday
O000891,C0224,M019,แกงเปอะ,อาหารหลัก,1,52.13,52.13,2025-04-22,14:44,Tuesday
O000891,C0224,M035,นมเย็น,เครื่องดื่ม,1,19.98,19.98,2025-04-22,17:00,Tuesday
O000892,C0203,M015,ข้าวคลุกกะปิ,อาหารหลัก,1,66.74,66.74,2025-03-27,20:25,Thursday
O000892,C0203,M045,บราวนี่,ของหวาน,2,54.14,108.28,2025-03-27,20:12,Thursday
O000892,C0203,M020,ข้าวกะเพรา,อาหารหลัก,1,120.47,120.47,2025-03-27,19:51,Thursday
O000893,C0271,M022,กาแฟเย็น,เครื่องดื่ม,1,24.59,24.59,2025-04-20,17:22,Sunday
O000893,C0271,M009,ข้าวซอย,อาหารหลัก,1,70.05,70.05,2025-04-20,18:12,Sunday
O000893,C0271,M014,ก๋วยเตี๋ยวต้มยำ,อาหารหลัก,1,82.87,82.87,2025-04-20,19:56,Sunday
O000894,C0112,M010,หมี่กรอบ,อาหารหลัก,1,79.11,79.11,2025-05-24,17:12,Saturday
O000895,C0169,M004,แกงเขียวหวานไก่,อาหารหลัก,2,141.75,283.5,2025-03-22,23:55,Saturday
O000895,C0169,M043,เค้ก,ของหวาน,1,30.26,30.26,2025-03-22,22:02,Saturday
O000896,C0197,M003,ต้มยำกุ้ง,อาหารหลัก,1,102.11,102.11,2025-04-29,14:16,Tuesday
O000896,C0197,M019,แกงเปอะ,อาหารหลัก,1,52.13,52.13,2025-04-29,13:42,Tuesday
O000896,C0197,M032,น้ำอัดลม,เครื่องดื่ม,2,23.27,46.54,2025-04-29,11:08,Tuesday
O000897,C0222,M019,แกงเปอะ,อาหารหลัก,1,52.13,52.13,2025-07-10,11:46,Thursday
O000897,C0222,M036,ขนมครก,ของหวาน,1,40.69,40.69,2025-07-10,13:01,Thursday
O000898,C0208,M041,บัวลอย,ของหวาน,1,39.13,39.13,2025-05-18,15:58,Sunday
O000898,C0208,M012,แกงมัสมั่นเนื้อ,อาหารหลัก,1,106.97,106.97,2025-05-18,17:24,Sunday
O000898,C0208,M030,น้ำผลไม้รวม,เครื่องดื่ม,1,31.98,31.98,2025-05-18,15:19,Sunday
O000899,C0014,M003,ต้มยำกุ้ง,อาหารหลัก,1,102.11,102.11,2025-03-21,13:15,Friday
O000900,C0371,M025,โค้ก,เครื่องดื่ม,1,27.11,27.11,2025-07-06,14:15,Sunday
O000900,C0371,M024,น้ำมะนาว,เครื่องดื่ม,2,21.08,42.16,2025-07-06,11:19,Sunday
O000901,C0363,M009,ข้าวซอย,อาหารหลัก,1,70.05,70.05,2025-05-26,14:58,Monday
O000901,C0363,M025,โค้ก,เครื่องดื่ม,2,27.11,54.22,2025-05-26,13:16,Monday
O000902,C0030,M018,ผัดซีอิ๊ว,อาหารหลัก,2,64.8,129.6,2025-06-15,14:33,Sunday
O000903,C0062,M037,ทับทิมกรอบ,ของหวาน,1,39.99,39.99,2025-07-06,07:02,Sunday
O000904,C0381,M010,หมี่กรอบ,อาหารหลัก,1,79.11,79.11,2025-04-16,21:30,Wednesday
O000904,C0381,M035,นมเย็น,เครื่องดื่ม,1,19.98,19.98,2025-04-16,19:43,Wednesday
O000905,C0028,M001,ผัดไทย,อาหารหลัก,1,107.06,107.06,2025-05-29,22:46,Thursday
O000905,C0028,M025,โค้ก,เครื่องดื่ม,2,27.11,54.22,2025-05-29,22:13,Thursday
O000905,C0028,M041,บัวลอย,ของหวาน,2,39.13,78.26,2025-05-29,23:52,Thursday
O000906,C0285,M040,ฟักทอง,ของหวาน,1,15.0,15.0,2025-03-19,22:42,Wednesday
O000907,C0407,M043,เค้ก,ของหวาน,2,30.26,60.52,2025-07-09,17:54,Wednesday
O000908,C0376,M013,ยำวุ้นเส้น,อาหารหลัก,1,43.19,43.19,2025-05-26,11:38,Monday
O000909,C0265,M042,ไอติม,ของหวาน,1,29.5,29.5,2025-06-02,21:45,Monday
O000909,C0265,M030,น้ำผลไม้รวม,เครื่องดื่ม,1,31.98,31.98,2025-06-02,23:43,Monday
O000909,C0265,M038,ข้าวเหนียวมะม่วง,ของหวาน,2,27.56,55.12,2025-06-02,23:05,Monday
O000909,C0265,M010,หมี่กรอบ,อาหารหลัก,1,79.11,79.11,2025-06-02,23:50,Monday
O000910,C0230,M017,หอยทอด,อาหารหลัก,1,105.73,105.73,2025-05-17,19:57,Saturday
O000910,C0230,M002,ข้าวผัด,อาหารหลัก,1,79.56,79.56,2025-05-17,20:49,Saturday
O000911,C0369,M023,น้ำส้ม,เครื่องดื่ม,2,21.78,43.56,2025-02-21,18:10,Friday
O000912,C0254,M032,น้ำอัดลม,เครื่องดื่ม,1,23.27,23.27,2025-03-23,17:30,Sunday
O000913,C0060,M044,คุกกี้,ของหวาน,1,52.67,52.67,2025-05-23,23:17,Friday
O000914,C0116,M022,กาแฟเย็น,เครื่องดื่ม,2,24.59,49.18,2025-04-03,18:53,Thursday
O000914,C0116,M011,ปลากะพงนึ่งมะนาว,อาหารหลัก,1,40.06,40.06,2025-04-03,19:45,Thursday
O000915,C0481,M017,หอยทอด,อาหารหลัก,1,105.73,105.73,2025-02-03,17:26,Monday
O000915,C0481,M004,แกงเขียวหวานไก่,อาหารหลัก,1,141.75,141.75,2025-02-03,16:26,Monday
O000915,C0481,M037,ทับทิมกรอบ,ของหวาน,1,39.99,39.99,2025-02-03,16:55,Monday
O000916,C0457,M013,ยำวุ้นเส้น,อาหารหลัก,1,43.19,43.19,2025-03-10,19:08,Monday
O000917,C0035,M013,ยำวุ้นเส้น,อาหารหลัก,1,43.19,43.19,2025-02-03,18:35,Monday
O000917,C0035,M003,ต้มยำกุ้ง,อาหารหลัก,2,102.11,204.22,2025-02-03,18:29,Monday
O000918,C0359,M012,แกงมัสมั่นเนื้อ,อาหารหลัก,1,106.97,106.97,2025-02-13,21:13,Thursday
O000919,C0468,M037,ทับทิมกรอบ,ของหวาน,2,39.99,79.98,2025-06-10,16:13,Tuesday
O000919,C0468,M038,ข้าวเหนียวมะม่วง,ของหวาน,1,27.56,27.56,2025-06-10,17:42,Tuesday
O000920,C0324,M004,แกงเขียวหวานไก่,อาหารหลัก,1,141.75,141.75,2025-02-24,17:12,Monday
O000920,C0324,M042,ไอติม,ของหวาน,1,29.5,29.5,2025-02-24,21:07,Monday
O000920,C0324,M011,ปลากะพงนึ่งมะนาว,อาหารหลัก,2,40.06,80.12,2025-02-24,18:01,Monday
O000921,C0465,M018,ผัดซีอิ๊ว,อาหารหลัก,1,64.8,64.8,2025-04-05,21:05,Saturday
O000922,C0058,M036,ขนมครก,ของหวาน,2,40.69,81.38,2025-03-03,17:53,Monday
O000922,C0058,M015,ข้าวคลุกกะปิ,อาหารหลัก,1,66.74,66.74,2025-03-03,16:56,Monday
O000923,C0335,M016,ไก่ทอดหาดใหญ่,อาหารหลัก,1,72.24,72.24,2025-06-18,14:10,Wednesday
O000924,C0133,M041,บัวลอย,ของหวาน,1,39.13,39.13,2025-05-31,14:47,Saturday
O000924,C0133,M042,ไอติม,ของหวาน,1,29.5,29.5,2025-05-31,11:51,Saturday
O000924,C0133,M024,น้ำมะนาว,เครื่องดื่ม,1,21.08,21.08,2025-05-31,14:46,Saturday
O000925,C0066,M016,ไก่ทอดหาดใหญ่,อาหารหลัก,1,72.24,72.24,2025-04-02,12:44,Wednesday
O000925,C0066,M012,แกงมัสมั่นเนื้อ,อาหารหลัก,1,106.97,106.97,2025-04-02,11:18,Wednesday
O000926,C0142,M034,น้ำแดง,เครื่องดื่ม,1,37.36,37.36,2025-04-03,23:41,Thursday
O000927,C0342,M009,ข้าวซอย,อาหารหลัก,1,70.05,70.05,2025-03-12,21:06,Wednesday
O000928,C0234,M029,กาแฟร้อน,เครื่องดื่ม,2,21.37,42.74,2025-06-27,11:11,Friday
O000928,C0234,M017,หอยทอด,อาหารหลัก,1,105.73,105.73,2025-06-27,13:33,Friday
O000929,C0356,M009,ข้าวซอย,อาหารหลัก,1,70.05,70.05,2025-02-03,18:53,Monday
O000929,C0356,M007,ผัดกะเพรา,อาหารหลัก,1,72.67,72.67,2025-02-03,17:20,Monday
O000929,C0356,M005,ส้มตำ,อาหารหลัก,2,106.32,212.64,2025-02-03,21:51,Monday
O000930,C0063,M036,ขนมครก,ของหวาน,1,40.69,40.69,2025-07-31,17:43,Thursday
O000930,C0063,M011,ปลากะพงนึ่งมะนาว,อาหารหลัก,1,40.06,40.06,2025-07-31,19:09,Thursday
O000931,C0363,M045,บราวนี่,ของหวาน,1,54.14,54.14,2025-05-09,12:02,Friday
